movie_id,movie_name,director_name,hero_name,heroine_name,music_director,genre_id,producer_name,duration,budget,ott_id,rating,language,crew_cast,release_date
10628,than,Jamie Peterson,Jacob,Mary,Christopher Chavez,3,Matthew Sexton,3:03:00,2931779.0,10,8.9,telugu,Rachel Hernandez,2015-12-21
15693,deal,Laura Wood,Thomas,Katelyn,Lisa Shaffer,5,Ryan Pena,2:45:00,9171297.0,10,2.2,hindi,Tara Romero,
5604,wind,Douglas Anderson,Leonard,Emily,Jessica Avery,9,,3:01:00,6800393.0,3,5.6,english,Kevin Jones,2013-01-24
15908,he,Christina Pierce,Joseph,Mary,Rita Stone,12,Devin Lewis,3:08:00,7919391.0,2,6.3,telugu,Tracie Simmons,2012-06-05
17937,stop,Ashley Robinson,Anthony,Lynn,Joseph Rice,3,Donna Martinez,3:07:00,7242395.0,2,4.1,english,Jessica Smith,2004-08-06
23272,adult,Vanessa Velasquez,Stephen,Sheri,Savannah Cooper,1,Matthew Parker,3:32:00,5397321.0,10,2.2,english,Charles Gardner,
16367,school,Eric Diaz,Tyler,Samantha,Dr. Michelle Hart,8,Megan Nielsen,3:29:00,582828.0,1,8.4,kannada,Sara Wilkins,
20096,into,Paul Williams,Joseph,Carrie,Darryl Hall,10,Brandon Camacho,2:31:00,1224724.0,5,7.0,hindi,Amber Smith,2023-10-31
19685,someone,Joshua Turner,Daniel,Maria,Nicholas Huang,2,Ryan Munoz,2:47:00,,2,9.6,malayalam,Vanessa Smith,2012-02-03
20175,detail,Sandra Hardy,Justin,Jasmine,Kimberly Davis,5,Abigail Bradley,3:14:00,,3,4.5,english,Amy Griffith,2016-02-04
12606,enter,Alexis Russell,Jonathan,Angela,Michael Crosby,11,Nathaniel Gordon Jr.,3:50:00,7475942.0,7,6.1,english,Sheryl Hart,2006-01-23
22963,seem,Eddie Todd,Ruben,Jennifer,Charles Bryan,4,Kirk Owens,3:41:00,3359896.0,4,6.1,english,Barbara Sullivan,2022-12-29
13594,money,John Hogan,Sean,Laura,Jose May,9,Susan Williamson,3:30:00,4553406.0,5,5.5,kannada,Beverly Hughes,2008-11-29
21237,drug,Melissa Jones,Roy,Heather,Geoffrey Lee,3,Diane Thompson,3:11:00,5992959.0,9,3.4,english,Ashley Taylor,2015-06-18
1209,study,Melanie Gaines,George,Megan,Joseph Davenport,9,Mary Lewis,3:00:00,524459.0,5,5.5,hindi,Morgan Hart,2022-11-11
2000,black,Gary Robertson,William,Valerie,Calvin Hensley,12,April Nguyen,2:42:00,7777768.0,4,5.8,malayalam,Molly Nguyen,2008-09-14
10672,chance,Mary Chung,Robert,Robin,Steven Mason,1,Jesse Barrett,2:56:00,6109491.0,10,4.6,kannada,Christopher Cruz,2013-12-25
21210,force,Joel Martin,Thomas,Kathryn,Christopher Holmes,4,Rachel Callahan,3:17:00,9835576.0,2,9.6,english,Carolyn Stevens,2008-01-10
4469,responsibility,Timothy Mccarthy,Joseph,Karen,Jason Rodriguez,11,Mark Davis,3:28:00,,7,9.7,telugu,Juan Wallace,2022-02-26
12534,concern,Mary Smith,Darrell,Courtney,Stephanie Douglas,7,Grant Clark,2:54:00,3218768.0,10,7.6,telugu,Pamela Caldwell,2020-11-10
19061,decade,Michael Wright,Adam,Leah,Felicia Burke,1,Jeremy Tate,3:25:00,1031637.0,4,2.1,malayalam,George Glenn,2006-03-04
3829,company,Brandy Sullivan,Mark,Christina,Cynthia Shah,1,,2:58:00,9021385.0,7,9.2,malayalam,Bethany Mccarthy,2014-11-05
6630,central,Gregory Williamson,Matthew,Jennifer,Jeffrey West,11,Kevin Rodriguez,2:38:00,6736091.0,5,7.4,hindi,Jessica Dickson,2023-09-16
24372,factor,Rhonda Townsend PhD,David,Lisa,Amanda Lewis,10,Teresa Wolfe,2:57:00,8843480.0,1,3.4,malayalam,Paige Armstrong,2018-07-02
24501,special,Sarah Davis,Juan,Diamond,Jessica Golden,12,Aaron Chavez,3:01:00,2941843.0,9,8.1,hindi,Kevin Garner,2013-11-13
23217,social,Christopher Graves,Leonard,Misty,Scott Pratt,1,Gregory Chavez,2:36:00,9163326.0,6,7.5,kannada,Karen Peterson,2014-08-30
8545,sometimes,Daniel Long,Justin,Debra,Michele Benjamin,12,Joyce Taylor,2:53:00,1951790.0,8,9.4,telugu,Melissa Olson,2015-08-08
19091,service,Colleen Rogers,Michael,Heather,Carolyn Fernandez,11,Terri Mahoney,2:30:00,3777368.0,4,6.7,malayalam,Kenneth Henderson,2014-11-23
24752,under,John Moody,Brian,Debra,Nicole York,7,Scott Young,3:41:00,1302885.0,5,9.3,english,Isabel Martinez,2012-04-19
24495,entire,Debbie Mcgee,Marc,Kerry,Jaime Freeman,7,Martin Brennan,3:16:00,,6,8.7,telugu,Andrew Walters,2007-09-27
12188,color,Andrew Jones,Robert,Mariah,Brandon Roberts,1,Michael Snyder,3:37:00,8102150.0,1,5.7,kannada,Natalie Johnson,2010-08-28
8459,computer,Kristine Gates,Stephen,Sarah,Cheryl Sloan,1,Melissa Dyer,2:34:00,5743233.0,5,4.9,telugu,Amy Bennett,2023-08-11
1669,real,Teresa Woods,Wayne,Amanda,Troy Miller,2,Wanda Jacobs,3:12:00,2223028.0,8,4.2,hindi,Michael Holmes,2015-10-20
8997,trouble,Sarah Wagner,Bradley,Patricia,Diana Williams,8,Samuel Boyle,3:36:00,4602382.0,3,5.2,hindi,Dr. Victoria Matthews,
19713,bar,Taylor Diaz,Sean,Renee,Arthur Young,1,,3:40:00,1538501.0,6,4.3,kannada,Andres Russo,2005-12-22
11154,eat,Rebecca Jacobs,Edwin,Caitlin,Marissa Palmer,4,Nathan Hale,3:26:00,3016446.0,9,6.9,kannada,Todd Conner,2015-04-28
8409,military,Amanda Schwartz,Robert,Amanda,Derek Meza,11,,3:05:00,6384688.0,1,9.1,malayalam,Kelsey Bailey,2011-05-02
3222,agreement,Gary Mueller,Joseph,Brenda,Rebecca Vargas,7,,2:50:00,1618714.0,8,5.1,english,Amanda Cunningham,
5699,challenge,Tracey Lopez,Todd,Taylor,Amy Watson,12,Glenn Casey,3:49:00,8405949.0,6,6.2,hindi,Courtney Perkins MD,2013-05-22
15746,difficult,Francisco Martinez,Marco,Alejandra,Samantha Ruiz,1,,3:21:00,8866610.0,4,2.4,malayalam,Travis Cruz,2009-10-04
17703,perform,Allison Bray,Ryan,Tiffany,Connie Mcdonald,8,Christopher Smith,3:07:00,3643697.0,6,6.4,kannada,Sarah Rubio,2009-09-07
24632,bad,Anne Colon,Jeremy,Kristy,Jessica Crosby,4,Lori Gamble,3:08:00,2893629.0,6,6.5,english,Virginia Lee,
7758,oil,Vicki Wolfe,John,Lisa,Thomas Maxwell,2,Lauren Douglas,2:55:00,66085.0,2,2.3,telugu,Jacqueline Mcfarland,2016-03-20
8657,investment,Dr. Gary Russell MD,Michael,Elizabeth,Sean Terry,6,Fred Smith,2:50:00,5261907.0,3,4.1,telugu,Rachael Reid,2018-08-07
19408,do,Phillip Hicks,James,Andrea,Mark Kirby,3,Joshua Moore,2:57:00,5991334.0,4,9.8,telugu,Debra Bradshaw,2010-09-23
19288,present,Jesse Jacobs,Justin,Andrea,Brandon Michael,12,,3:31:00,6625243.0,2,2.6,malayalam,Christopher Hall,2020-06-27
24826,deal,Kenneth Fleming,Micheal,Ashley,Nicholas Parsons,3,Jenny Schwartz,3:26:00,2910183.0,9,5.0,hindi,Nancy Garcia PhD,2008-04-29
23853,myself,Diane Jenkins,Adam,Erin,Bryan Adams,4,Patricia Turner,2:30:00,1330799.0,6,4.2,hindi,Joshua Snyder,2006-10-22
4812,back,Joseph Anderson,Jason,Diane,Daniel Johnson,3,,3:16:00,7291303.0,6,7.6,english,Taylor Peterson,2018-09-18
23730,whether,Rebecca Gonzalez,Sean,Darlene,Elizabeth Shepherd,1,Connie Carlson,3:49:00,5740029.0,10,2.9,malayalam,Barbara Smith,2010-10-29
5886,treatment,Tiffany Medina,Stephen,Latasha,Mary Alvarez,6,Andrew Anderson,3:09:00,1988806.0,2,3.2,english,Kevin Haney,2014-06-11
24906,candidate,Brian Wiley,Brad,Nancy,Heather Gonzalez,2,Natalie Allen,2:53:00,6122183.0,7,9.0,telugu,Maria Wells,2015-11-09
651,reason,Christopher Armstrong,Cody,Jennifer,Benjamin Edwards,4,Kathy Hartman,3:26:00,6078600.0,8,2.3,telugu,Jason Holt,2014-01-28
584,single,Robert Walker,Andrew,Kimberly,Sarah Johnson,9,Julie Harris,2:55:00,2161259.0,7,6.0,english,Chelsea Pugh,2005-12-27
14481,attention,Taylor Campbell,Kevin,Terri,David Hernandez,11,Kristi Gonzalez,2:36:00,6372067.0,1,2.8,kannada,Andrew Ortega,2018-03-19
14336,ball,Amanda Serrano,Jason,Amy,Victoria Gamble,10,Natalie Butler,2:30:00,6716223.0,2,8.0,hindi,Alexis Smith,
7314,woman,Ashley Sharp,Ruben,Krista,Kimberly Salinas,7,Donald Navarro,3:31:00,4589182.0,5,6.8,malayalam,Steven Martinez,2013-06-12
23226,town,Patricia Nelson,Patrick,Erin,Tonya Cisneros MD,4,Robin Miller,3:41:00,4863756.0,2,6.3,kannada,Kenneth Howard,2005-11-27
14713,painting,Andrew Hubbard,Lee,Jody,Maria Peters,4,Hector Salazar,3:09:00,5009030.0,1,7.0,kannada,Dylan Yoder,2012-09-18
5762,nice,Joseph Fuentes,John,Anna,Andrew Harrison,8,Christine Schultz,2:39:00,3770197.0,9,2.8,hindi,Christopher Cain,2019-02-02
15032,much,Marcus Miller,Caleb,Jessica,Andrew Garcia,3,Robert Wise,3:00:00,4110552.0,7,8.6,english,Laura Stewart,2019-07-17
20615,half,Jennifer Atkins,Luis,Jennifer,Steven Garcia,7,Albert Wilson,2:39:00,,8,2.1,malayalam,Mitchell Hall,2012-05-31
16011,style,Ian Burton,Kenneth,Mariah,Veronica Carney,2,Brian Wood,3:18:00,5343100.0,4,5.0,hindi,Jillian Shaw,2010-11-08
13430,style,Nicole Ward,Mathew,Renee,Colleen Wright,8,,2:41:00,9900449.0,1,4.2,hindi,Frank Gray,
19029,rise,David Stout,Danny,Toni,Courtney Nguyen,11,Zachary Mayer,3:04:00,2651799.0,9,7.4,telugu,Jacob Franklin,2008-03-27
9534,season,Mary Parker,Nicholas,Jessica,Daniel Simpson,1,John Bruce,2:42:00,,3,5.3,telugu,Kimberly Williamson,2006-10-27
24659,his,Mr. Marcus York,Rodney,Lauren,Daniel Beard,8,Jose Adams,3:46:00,1992052.0,5,5.8,english,Amy Huang,2005-04-15
18179,girl,Anna Kemp,Gregory,Morgan,Lindsey Brown MD,7,Raymond Taylor,3:33:00,6200932.0,8,7.7,telugu,Sharon Johnston,2015-07-18
1722,team,James Lindsey Jr.,Miguel,Deanna,Jason Cole,8,Jennifer Smith,3:05:00,9874870.0,3,4.3,kannada,Barbara Harrell DVM,2017-09-26
24218,exist,Danielle Foster,Thomas,Caroline,Brian Burgess,2,Alicia Perkins,2:44:00,,9,5.7,english,John Flores,2008-09-15
17039,adult,James Rose,Christopher,Angela,Amanda Esparza,4,Audrey Dillon,3:47:00,4488195.0,4,3.3,telugu,Christian Rogers,2009-04-25
4673,politics,Louis Lee,Jason,Jennifer,Rebecca Lane,7,Bobby Vazquez,3:21:00,,1,4.0,english,Michelle Sharp,2020-03-03
1186,money,Ray Rogers,Jack,Ruth,Kristin Potts,9,Richard Rios,3:14:00,846941.0,7,7.0,malayalam,Lauren Gilmore,2011-11-14
9748,my,Ryan Perez,Kyle,Lauren,Vanessa Johnson,11,Susan Johnson,2:39:00,6057627.0,10,7.5,hindi,Ivan Ingram,2006-06-25
9927,above,Samantha Webb,Jason,Megan,Brittney Porter,4,,3:23:00,1272224.0,6,3.4,english,Zoe Cherry,2005-04-20
6010,whole,Aaron Lopez,Brandon,Lori,Jordan Hansen,2,,3:38:00,8971585.0,5,6.6,kannada,Christopher Johnston,2004-08-11
22338,treatment,Jason Crawford,David,Deborah,Jessica Simpson,10,Alicia Johnson,2:52:00,3893811.0,1,4.8,telugu,Janet Nunez,2010-04-04
6952,senior,Beverly Snyder,Carlos,Lori,Connie Walker,9,Brenda Morales,3:00:00,553031.0,8,8.9,hindi,Mary Williamson,2016-04-10
4026,information,Dan Ashley,Steven,Erica,Nathaniel Davis,5,,3:11:00,2877909.0,4,3.7,english,Christopher Mcdonald,2022-06-07
21153,the,Nicolas Garcia,Kevin,Molly,Donna Green,8,Nancy Cooke,3:41:00,2209396.0,9,6.4,english,Timothy Knight,2012-01-10
20220,threat,Christina Alexander,Jason,Rebekah,Rebecca Barton,4,Erik Huerta,3:02:00,8421000.0,6,3.6,kannada,Rebecca Robinson,2005-05-17
7372,not,Angela Cruz,Gavin,Jodi,Erin Jones,3,Sandra Curry,3:08:00,,3,3.2,english,Kimberly Mcdowell,2010-09-14
19717,person,Leah Williams,Samuel,Jessica,Daniel Bentley,10,Nicholas Potts,3:10:00,9344976.0,2,2.4,hindi,James Robinson,2019-05-05
7374,lot,Mrs. Nicole Chung,Jose,Stephanie,Thomas Hernandez,3,,3:29:00,1651991.0,4,7.0,hindi,Ryan Murray,2010-04-21
7804,tax,Dorothy Roach,Peter,Megan,Eugene Fowler,12,Ryan Martinez,2:37:00,,10,4.2,kannada,Alexandra Brown,2009-06-17
12452,coach,Justin Adams,Herbert,Katherine,Alyssa Owens DVM,6,Rebecca Dixon,2:46:00,3963095.0,9,4.1,hindi,John Howard,2023-06-04
15110,image,Daniel Moore,Richard,Jamie,Kimberly Sherman,11,Mr. Dwayne Patel PhD,3:10:00,999067.0,2,3.3,kannada,Kevin Guerrero,
19323,civil,Kimberly Sims,William,Donna,Ricardo Wong DDS,3,Amy Phillips,2:30:00,,5,6.8,english,Karen Vazquez,2019-03-30
5986,politics,Marc Foster,Frank,Tonya,James Sutton,10,Steven Green,3:10:00,1793572.0,5,5.7,hindi,Kenneth Smith,2021-01-21
9194,baby,Holly Park,Steven,Nancy,Daniel Jones,11,James Berger,3:24:00,,8,6.1,malayalam,Tanner Woodward DVM,2021-07-10
11088,hospital,Melinda Shah,Bryan,Stephanie,Taylor Lucas,9,Kayla Guerrero,3:24:00,8556047.0,8,5.5,malayalam,Darryl Sherman,2012-02-19
14076,policy,Joshua Scott,Christopher,Kelsey,David French,5,Patricia Barry,2:55:00,8781918.0,1,4.8,kannada,Jamie Holmes,2011-10-31
18677,expert,Lance Boone,Christopher,Cynthia,Vincent Kim,6,Jeffery Daniels,3:33:00,8994973.0,10,8.5,hindi,Shelby Walker,2019-11-28
22286,set,Jacqueline Cross,Christopher,Leslie,Mark Cook,11,Joshua Mcdonald,2:58:00,9749787.0,2,4.6,malayalam,Emily Robertson,2009-08-05
21125,less,Holly Butler,Austin,Terri,Patrick Vega,3,Sarah Garner,2:33:00,,2,4.7,kannada,Nicole Garcia,2021-04-19
17186,executive,Mark Thompson,Sean,Kim,Jessica Hanson,3,,3:41:00,774451.0,3,7.8,telugu,Jerry Wilson,
12387,seem,Kayla Horne,Isaac,Amber,Erik Henderson,10,Patrick Owens,3:12:00,1421652.0,2,2.9,hindi,Tony Chavez,2004-03-14
1394,quickly,Travis Hernandez,Eric,Lori,Jason Cuevas,5,Carrie Trujillo,2:45:00,5981235.0,8,2.8,english,Nicholas Allen,2005-08-09
11147,city,Mr. Xavier Hudson DVM,Jason,Miranda,Dana Mcpherson,12,Vanessa Smith,2:53:00,4740550.0,7,7.7,kannada,Adam Mcguire,2011-07-21
3672,notice,Amy Joseph,Jeffrey,Lindsey,Connie Anderson,11,Samantha Bailey,2:36:00,2304040.0,8,2.6,telugu,Martin Petty,2006-10-01
16115,fine,John Hamilton,Craig,Theresa,Jordan Carter,9,Marissa Ray,2:36:00,3004799.0,3,4.2,telugu,Cassandra Sandoval,2018-07-03
22002,see,Becky Pham,James,Terri,Mark Mcbride,6,Kelly Mitchell,2:35:00,8951194.0,3,5.5,malayalam,Stacy Davis,2013-02-16
17643,responsibility,Rebecca Stevens,Keith,Alexis,Joshua Peterson,7,Theresa Thompson,3:12:00,5798157.0,4,7.6,telugu,Lori Garcia,2008-05-27
21375,also,Lori Snyder,George,Helen,Lauren Hughes,1,Joseph Mccarthy,3:18:00,5330953.0,2,6.6,english,Eric Hernandez,2012-01-26
13829,while,Kristina Carroll,Nathan,Vanessa,Christopher Hunt,5,Gabriela Myers,3:04:00,3350314.0,7,4.0,telugu,Amber Walker,2019-10-29
13839,exactly,Brenda Moore,Michael,Isabella,Antonio Li,6,Anne Woodard,2:37:00,,3,5.4,hindi,Sarah Smith,2009-01-02
4724,effort,Corey Arellano,Jose,Julie,Jacob Brooks,3,,2:43:00,6329183.0,2,3.8,telugu,Meghan Arias,2004-10-19
22703,become,Tammy Kirk,Joseph,Janet,Mary Thomas,11,Gabriela Sandoval,3:35:00,,2,6.8,kannada,Lisa Hall,
17527,father,Kristin Rojas,Aaron,Dana,Steven Young,7,Michael Walker,2:56:00,4196422.0,2,5.6,malayalam,Deanna Carter,2009-06-05
2054,wear,Brandon Murphy,Dakota,Tammy,Mrs. Amanda Young,1,Marcus Richardson,3:46:00,8581962.0,3,7.2,english,Susan Hart,
21294,discuss,Candace Ruiz,Francisco,Emma,Mark Hunter,12,Maurice West,3:49:00,200011.0,10,9.9,kannada,Toni Doyle,
2257,nothing,Nichole Diaz,Mitchell,Kimberly,Richard Fields,2,Sheila Bernard,2:54:00,5282077.0,7,2.6,malayalam,Wesley Silva,2009-02-24
13396,memory,Dylan Sanders,Charles,Shannon,Anthony Kidd,3,Clayton Lewis,2:51:00,3533692.0,9,7.7,english,Christopher Massey,2023-08-31
1463,situation,Aaron Johnson,Edward,Kathryn,Daniel Ramirez,8,Megan Diaz,3:40:00,5600220.0,10,9.8,hindi,Joseph Taylor,2020-08-29
7871,run,Sarah Houston,Don,Cheryl,Amy Miller,1,Wendy George,3:38:00,2570130.0,6,8.6,malayalam,Shannon Morgan,2009-01-31
20301,hospital,Gary Bryant,Philip,Evelyn,Michael Hicks,3,Vanessa Wade,3:46:00,400794.0,5,5.7,telugu,Todd Reeves,2015-05-21
13703,of,Hayley Foley,Rick,Christina,Karen Gillespie,8,Jessica Chavez,2:47:00,2590042.0,6,9.1,kannada,Emily Evans,2010-11-05
22295,series,Brian Garcia,Anthony,Wendy,Colin Simmons,8,Renee Guzman,3:05:00,860165.0,2,3.5,hindi,Emily Miranda,2018-07-16
6936,cultural,Samantha Levy,Jack,Jennifer,Nicole Anderson,2,Angela Hall,2:30:00,6034459.0,2,4.7,kannada,Elizabeth Jones,2007-05-19
2208,fact,John Young,Matthew,Christine,Carolyn Ryan,7,Melody Stafford,2:54:00,7680284.0,7,9.4,kannada,Justin Alexander,
20298,guess,Robert Jones,Richard,Melissa,Jacob Taylor,4,Linda Thornton,3:13:00,1995880.0,6,4.3,hindi,Gary Colon,2010-10-05
21727,movement,Matthew Foster,Kenneth,Emily,Lisa Collins,1,Jeremy Soto,3:43:00,550991.0,5,8.2,kannada,John Jones,2022-12-22
13956,off,Mrs. Emily Martinez,Tony,Kristy,Daniel Hill,2,Bryan Hudson,3:40:00,741803.0,7,5.9,kannada,Melissa Lopez,2005-07-08
7913,oil,Sarah Gentry,Jonathan,Lori,Rhonda Hughes,9,Michael Mitchell,3:47:00,3961509.0,1,6.4,malayalam,Elizabeth Taylor,2012-01-09
6812,TV,James Barron,Darrell,Jenna,Rebecca Holden,9,Daniel Taylor,3:20:00,6197386.0,1,6.4,kannada,Jennifer Morris,2005-06-01
11787,popular,Katherine Brooks,Samuel,Haley,Regina Owens,6,Albert Ellis,2:51:00,6131921.0,10,9.0,kannada,Robert Norton,2023-06-23
13856,particular,Angela Smith,Paul,Sheila,Troy Williams,8,Elaine Perkins,3:48:00,1706714.0,10,3.8,malayalam,Tami Santiago,2015-03-01
19349,time,Lisa White,Nathan,Sandra,Derek Jackson,3,Amy Larsen,3:13:00,8446446.0,9,7.3,malayalam,Rachel Hayes,2013-03-24
6263,why,Shannon Moreno,Charles,Rebecca,Larry Gamble,4,Gina Jacobson,3:10:00,2542905.0,5,6.7,telugu,Kathy Marquez,2017-07-15
14923,four,Melissa Washington,Jonathan,Ashley,Angela Williams,1,Mr. Harold James MD,3:48:00,7057800.0,7,6.4,english,Robert Crawford,2021-11-27
871,take,Kevin Lucas,Larry,Brittany,Amy Joseph,4,Julie Morgan,3:50:00,5405721.0,1,2.1,telugu,Paige Horn,2012-04-22
12325,parent,Michael Nichols,Gabriel,Cynthia,Shelly Smith,7,Brianna Mcintyre,3:26:00,450225.0,8,4.2,english,Bailey Lewis,2020-04-10
14909,be,Maria Bailey,Nathan,Angela,Gary Maxwell,8,,3:37:00,166754.0,5,6.0,hindi,Wendy Collins,2022-09-07
226,she,James Thomas,Zachary,Stephanie,Breanna Watson,4,,2:58:00,8290610.0,5,6.4,hindi,Chase Rice,2020-11-18
20957,scientist,Leah Wright,Joshua,Angela,Colin Ho,7,Christina Carpenter,3:27:00,2118368.0,6,9.8,malayalam,Christopher Wilkinson,2016-06-08
18086,institution,Vincent Bowen,George,Amanda,Brandon Jenkins,9,Steven Boyd,3:21:00,7514789.0,4,2.5,hindi,Dr. Brittany Reed MD,2020-01-22
15789,reflect,Ariel Perez,Eric,Susan,Bryan Parker,10,Shannon Green,3:15:00,6473760.0,4,9.3,malayalam,Todd Christian,2006-06-18
21736,consumer,Amanda Cooper,Trevor,Rita,Meredith Chen,6,John Curry,2:59:00,7059551.0,5,3.1,kannada,Jacqueline Stewart,
12603,way,Scott Torres,Kenneth,Lynn,Stacy White,7,Ryan Miller,3:21:00,236540.0,5,7.5,hindi,Joseph Sanders,2021-08-30
19143,reveal,James Acevedo,James,Lauren,Tammy Bullock,6,,3:04:00,6808174.0,6,6.9,kannada,Casey Jarvis,2006-03-04
6559,role,Sarah Spears,Gregory,Alexandra,Dawn Coleman,10,Laura Warren,3:35:00,2971030.0,3,7.0,telugu,Ashley Hanson,
14183,former,Alexandra Davidson,William,Maria,Maria Ashley,7,Jennifer Copeland,3:31:00,6343700.0,1,4.3,kannada,Jennifer Yates,2011-03-03
23228,remember,Meghan Stanley,Wesley,Cathy,Lauren Hayes,7,Karen Blake,3:24:00,7965260.0,1,2.3,kannada,Darryl Lopez,2024-01-12
11095,value,Alexandra Parker,Phillip,Teresa,Christopher Martinez,5,Shannon Mora,3:48:00,,8,6.4,malayalam,Jessica Hernandez,2014-08-28
11731,food,Julian Moore,Alexander,Jeanne,Rhonda Schneider,2,Ashley Ford,2:56:00,1449246.0,6,7.6,telugu,Stephanie Rodriguez,2019-01-10
14566,production,Matthew Cooper,Matthew,Brooke,Allen Smith,3,Jason Kennedy,3:09:00,4185257.0,4,2.5,english,Ashley Shannon,2020-02-21
15989,modern,Kyle Rivera,Calvin,Karen,Kathy Harrison,4,Mark Byrd,2:36:00,3929583.0,2,8.6,telugu,John Parker,2006-07-18
13290,reflect,Jackie Clark,Brent,Kathleen,Natasha Mullins,8,Yolanda Green,3:04:00,519995.0,2,9.1,kannada,Kimberly Buchanan,2012-05-25
20600,produce,Shelly Allen,Timothy,Chelsea,Megan Nash,1,Chris Turner,3:21:00,2185387.0,6,2.7,english,Charles Allen,2004-07-06
16301,nation,Drew Banks,Charles,Lisa,Warren Mckay,10,,3:10:00,2805400.0,1,6.0,hindi,Daniel Morgan,2014-03-04
15421,medical,Diana Fields,Christopher,Melissa,Michael Castillo,1,David Kelley,2:57:00,6360799.0,7,9.4,kannada,Amy Nichols,2011-11-20
17539,than,Wesley Morgan,Daniel,Amy,Michael Randall,4,Wanda Peters,3:28:00,7685410.0,2,3.7,malayalam,Mark Carrillo,
23510,camera,Steven Singleton,Albert,Kimberly,Denise Bird,11,Paul Willis,2:50:00,6166130.0,9,4.1,kannada,Daniel Park,2023-11-06
7728,must,Anna Jefferson,Nicholas,Heather,Kristin Thompson,4,Alexander Hill,3:16:00,2730354.0,6,5.7,malayalam,Nancy Perez,2022-01-08
2892,age,Michelle Mack,William,Kayla,Bryan Hernandez,11,Dana Owen,2:55:00,8733045.0,4,7.1,english,Nicole Wright,2006-11-06
21024,by,Carrie Wilson,Tommy,Lisa,Madison Simpson,10,Jose Moreno,2:57:00,4638503.0,9,3.0,hindi,Charles Henderson,2014-05-24
3052,eye,Willie Lopez,Kenneth,Melissa,Billy Walters,4,Andrew Martin,3:20:00,5950489.0,10,2.2,malayalam,Caitlin Ingram PhD,2014-09-10
9138,discover,Aaron Pearson,Robert,Laura,Eric Johnson,6,Sabrina Kirk,2:57:00,2312340.0,3,7.2,kannada,Francisco Graham,2006-01-29
7346,prove,Christopher Henderson,Gary,Sandra,Kathy Chavez,9,Crystal Johnson,3:23:00,6788408.0,9,9.0,malayalam,Leah Calderon,2022-02-24
3094,travel,Michael Mcdaniel,Michael,Shelby,Kyle Rice,3,Shawn Prince,3:06:00,8159212.0,10,3.9,telugu,Mary Hall,2017-09-18
21642,book,Neil Hoffman,Mark,Rachel,Austin Taylor,4,Donald Alexander,3:49:00,9339057.0,1,8.1,kannada,Lisa Meadows,2018-01-02
14664,indeed,Samuel Clark,Eric,Sara,Margaret Bryant,10,,2:40:00,3883065.0,10,6.2,telugu,Matthew Jackson,2008-10-06
20828,than,Mandy Holloway,John,Cheyenne,Kelly Young,6,Kelly Johnson,3:01:00,7290454.0,5,4.2,hindi,Steven Reese,2004-03-03
21621,writer,Valerie Chavez,Austin,Heidi,David Thompson,3,Timothy Flores,3:39:00,1547239.0,2,3.0,english,Christopher Allen,
1870,change,Craig Serrano,Ryan,Anna,David Martinez,8,Robert Brown,2:50:00,9564001.0,10,9.5,hindi,Linda Flores,2018-06-02
23910,image,Vanessa Walter,Paul,Christina,Erik Long,4,Heather Khan,3:21:00,7763727.0,9,3.9,english,Tara Guerra,2017-03-13
13030,their,Austin Dougherty,Michael,Natasha,Bailey Contreras,4,Christine Rice,2:37:00,8562356.0,3,8.5,malayalam,Eric Kaiser,2012-03-13
4154,response,Jennifer Davis,Joseph,Emily,Angela Walker MD,9,Emily Mahoney,2:58:00,7414442.0,5,2.9,malayalam,Carol Ho,2018-06-03
11330,whole,Jessica Fisher,Jacob,Teresa,Jacob Hill,10,Jason Mcknight,2:56:00,4492830.0,9,2.7,hindi,James Crane,2021-09-17
22583,behind,Abigail Walker,Gary,Lauren,Alison Rodriguez,11,Katelyn Hayes,3:29:00,1265534.0,6,9.4,telugu,Courtney Warner,2009-06-23
13391,short,Victoria Russell,Cody,Samantha,Mr. Tom Montgomery DVM,5,Daniel Collins,3:19:00,,8,6.9,telugu,Gregory Hinton,2020-02-15
4962,spend,Kelsey Walker,Joshua,Karen,James Dominguez,11,Barbara Nelson,3:26:00,2107525.0,4,3.9,telugu,Patrick Copeland,
12304,cost,Joshua Jenkins,Michael,Stacey,Peter Patton,12,Jessica Hansen,3:25:00,6981724.0,2,2.2,telugu,James Gomez,2009-05-27
5145,direction,Roberta Roberts,Jon,Maureen,Joshua Farley,9,James Fletcher,3:27:00,5301825.0,3,3.8,hindi,Hector Smith,2019-05-13
15836,keep,Sarah Mack,Paul,Amber,Amy Harper,10,Matthew Baker,3:09:00,7555871.0,2,9.7,english,Dana Patterson,
21821,number,Mitchell Galvan,Bryan,Peggy,Casey Williams,11,,3:34:00,870188.0,3,2.6,kannada,Larry Pham,2007-06-29
6983,goal,Brent Hines,Scott,Tammy,Garrett Fox,8,Carla Duke,2:32:00,8391547.0,9,7.8,malayalam,Mary Collier,2007-11-25
525,so,Scott Schroeder,Edward,Victoria,Julie Rios,6,Megan Norton,3:36:00,6774306.0,6,9.6,kannada,Tiffany Franklin,2014-11-14
14201,call,Karla Knight,Robert,Emily,Joseph Miranda,11,Lawrence Oliver,3:10:00,9151115.0,6,2.9,telugu,Robert Roberts,2004-10-04
